0.217045063445961,0.0353162981664876,0.244554300127209,291.143183653893
0.920838027123266,0.191723538646657,0.0823901305939088,288.538195193017
0.281741979644496,0.153769477242553,0.365235892610733,288.493011015381
0.842285882988798,0.105258000882968,0.381730695286723,291.031905068099
0.232016970851729,0.187977276572141,0.0328479148396893,289.716965136586
0.459069018146237,0.18119963558222,0.289974685537096,285.51661322889
0.0499675385945263,0.15058544986983,0.268938647850313,291.863012152917
0.631234638489427,0.0170768280090459,0.211461869555268,292.994974138598
0.8822623398763,0.197489719539005,0.243966949101322,284.371962048381
0.728100190070363,0.144201074697007,0.385960826641638,291.636911325135
0.169089050938938,0.124226211087227,0.0561202483365821,291.274835250894
0.629340267867766,0.0816649400427637,0.0429526986523761,283.65977540846
0.678914709287084,0.0541987300785345,0.30960596762755,283.669541185543
0.780408326739074,0.0389308162906989,0.296406694636534,287.56229426124
0.174505829204332,0.0852950094148022,0.0974886589921691,288.903855045056
0.739173269811072,0.0452623471762416,0.334706671631048,286.104987524038
0.0941089760721138,0.125941006490563,0.39064040381303,284.624933919484
0.63515938272368,0.0243805173314302,0.0395958827887388,286.085073075514
0.260184377948584,0.071258559991105,0.309594482901407,291.362119055834
0.566469735016026,0.0857380133317004,0.1789880324749,290.097263432393
0.85319068882611,0.19870904543838,0.238577382258537,285.765327018377
0.0305465036715687,0.177103369869994,0.024464207137591,284.802572589405
0.63800656885278,0.0220083421802197,0.0555160221602488,287.783314419148
0.917457277315327,0.0815714232328495,0.286173720003779,284.673834725853
0.526162764306282,0.0272361325713452,0.262383551079432,285.823143512226
0.412181427308834,0.119441342162737,0.00761157331947597,284.664478327987
0.0473526571665814,0.0291939055655688,0.20900508357734,288.34675064613
0.847652656857117,0.106380156958802,0.373699285801896,292.719607985881
0.122486375497336,0.14355021117038,0.208074618237101,289.413335463009
0.138905947566163,0.00536362696480801,0.384928065552428,288.19371110886
0.620798665555735,0.0610307231055155,0.370280476932245,288.428143190722
0.6891959347737,0.0667989277713101,0.207771920716839,283.559315502014
0.320639845658782,0.0855672516513116,0.397926968753859,288.767989744062
0.174466611096236,0.0654146227522196,0.102664886941165,285.309216486939
0.441684087928805,0.177992081484913,0.324536923404414,288.820717417997
0.711376008602519,0.165841950832303,0.234431194365728,285.834887205083
0.731436402037602,0.094400864732865,0.147733368195616,283.172993991994
0.865775225098896,0.128341429106422,0.107083645657835,290.039089142498
0.275540493121139,0.0967129482956062,0.111821046931436,288.562184065576
0.993476610277921,0.0783505543792163,0.123490886740692,289.40671437674
0.876346198641058,0.0271372189447708,0.15537646143624,291.952758085029
0.549826185137242,0.0501716727455202,0.119974743055407,287.936021027041
0.067340434192253,0.0757796889466451,0.0671112848659757,284.882861849103
0.415848536496069,0.0507768968493863,0.385383739584074,289.887220842749
0.345239508008944,0.18522636308909,0.240878225763348,289.642229858666
0.689985831061216,0.0272859202531548,0.0873687469060045,290.491263825848
0.618815025971585,0.0309503194238337,0.320904176976825,290.367481710815
0.161616921979922,0.160452257543714,0.27106120743711,288.52585048759
0.968862300680645,0.102449309474049,0.344984214927159,290.10597400548
0.60901966978068,0.140594578603466,0.322679335387782,289.144365937907
0.424064899638586,0.158536874382756,0.0125615102848867,287.078409092935
0.607878905980929,0.133665323219176,0.374803464159075,292.849187721877
0.17786611049746,0.0315353911289222,0.281948549916489,287.414662044948
0.846833804459232,0.150946694067325,0.185676980410444,290.883571109974
0.681417657508893,0.181042264728618,0.13519764952776,283.589852434619
0.525680005924191,0.100368874550483,0.13243023443088,288.693474704264
0.983947260437335,0.0278029121909912,0.276805654971506,290.940953764288
0.722022648432187,0.060244537649541,0.128771136644476,292.769278528733
0.614740532383777,0.111136913558521,0.0770615473865599,287.278574836138
0.691920589862127,0.0653757993566684,0.288582165697895,286.15940474724
0.960803304519893,0.125700976224626,0.37384993706371,292.560639687482
0.376677852161457,0.0274643328287885,0.241571593548031,291.178979761912
0.36412238552067,0.158756044102189,0.25106375310999,286.279976671783
0.713913559309331,0.0558893467297749,0.349369583378444,283.835258840535
0.132861120264898,0.0533640061231582,0.0818344157863252,289.018783975477
0.0563218615410242,0.0775894064247116,0.100033623777516,291.553879540052
0.460673367378815,0.145563593969458,0.196565873017488,286.305426139633
0.500241285862867,0.0676139080259238,0.158011735249315,288.758363606412
0.968915759569302,0.179179472112606,0.348044096425568,287.420791728835
